name,normalized_name,corporate_number,cn_count,name_in_db,cn_in_db,name_cn_match,pref_municipality,pref_abbr,db_name_by_cn,valid
4imprint,4imprint,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給しているその他事業主,65歳超雇用推進助成金を受給しているその他事業主,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主A,65歳超雇用推進助成金を受給している事業主A,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主B,65歳超雇用推進助成金を受給している事業主B,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主C,65歳超雇用推進助成金を受給している事業主C,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主D,65歳超雇用推進助成金を受給している事業主D,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主E,65歳超雇用推進助成金を受給している事業主E,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主F,65歳超雇用推進助成金を受給している事業主F,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主G,65歳超雇用推進助成金を受給している事業主G,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主H,65歳超雇用推進助成金を受給している事業主H,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主I,65歳超雇用推進助成金を受給している事業主I,,0,False,False,False,False,False,,False
65歳超雇用推進助成金を受給している事業主J,65歳超雇用推進助成金を受給している事業主J,,0,False,False,False,False,False,,False
81plus株式会社,81plus株式会社,1010401133900,1,True,True,True,False,False,８１ｐｌｕｓ株式会社,True
8PEAKS RESORT株式会社,8PEAKS RESORT株式会社,,0,False,False,False,False,False,,False
8号館PFI株式会社,8号館PFI株式会社,4010401086096,1,True,True,True,False,False,８号館ＰＦＩ株式会社,True
9.0 Creative Production,9.0 Creative Production,,0,False,False,False,False,False,,False
9be学園,9be学園,5330005008273,1,True,True,True,False,False,９ｂｅ学園,True
9都道府県後期高齢者医療広域連合,9都道府県後期高齢者医療広域連合,,0,False,False,False,False,False,,False
A,A,,0,False,False,False,False,False,,False
A Knots株式会社,A Knots株式会社,1120001242611,1,True,True,True,False,False,Ａ　Ｋｎｏｔｓ株式会社,True
A Ltd,A Ltd,,0,False,False,False,False,False,,False
A&Associate株式会社,A&Associate株式会社,9240001043131,1,True,True,True,False,False,Ａ＆Ａｓｓｏｃｉａｔｅ株式会社,True
A(生産者),A(生産者),,0,False,False,False,False,False,,False
A.T.カーニー株式会社,A.T.カーニー株式会社,4010401004058,1,True,True,True,False,False,Ａ．Ｔ．カーニー株式会社,True
AA Health Dynamics株式会社,AA Health Dynamics株式会社,6010701042607,1,True,True,True,False,False,ＡＡ　Ｈｅａｌｔｈ　Ｄｙｎａｍｉｃｓ株式会社,True
AAA,AAA,,0,False,False,False,False,False,,False
"AAB VIET NAM CO,LTD.","AAB VIET NAM CO,LTD.",,0,False,False,False,False,False,,False
AA社,AA社,,0,False,False,False,False,False,,False
ABAC国際事務局,ABAC国際事務局,,0,False,False,False,False,False,,False
ABLY SOFT PRIVATE LIMITED,ABLY SOFT PRIVATE LIMITED,,0,False,False,False,False,False,,False
ACE株式会社,ACE株式会社,1120901013319,1,True,True,True,False,False,ＡＣＥ株式会社,True
ACワークス株式会社,ACワークス株式会社,7010401164444,1,True,True,True,False,False,ＡＣワークス株式会社,True
ADM,ADM,,0,False,False,False,False,False,,False
ADS株式会社,ADS株式会社,6011801041093,1,True,True,True,False,False,ＡＤＳ株式会社,True
"AEON(CAMBODIA)Co., Ltd","AEON(CAMBODIA)Co., Ltd",,0,False,False,False,False,False,,False
AFS Intercultural Programs India,AFS Intercultural Programs India,,0,False,False,False,False,False,,False
AFS国際本部,AFS国際本部,,0,False,False,False,False,False,,False
AGC株式会社,AGC株式会社,2010001008650,1,True,True,True,False,False,ＡＧＣ株式会社,True
AGODA COMPANY PTE LTD,AGODA COMPANY PTE LTD,,0,False,False,False,False,False,,False
AGS株式会社,AGS株式会社,2030001000011,1,True,True,True,False,False,ＡＧＳ株式会社,True
AIG損害保険株式会社,AIG損害保険株式会社,5010001146209,1,True,True,True,False,False,ＡＩＧ損害保険株式会社,True
AIT,AIT,,0,False,False,False,False,False,,False
AI予察灯の検証コンソーシアム,AI予察灯の検証コンソーシアム,,0,False,False,False,False,False,,False
AKKODiSコンサルティング株式会社,AKKODiSコンサルティング株式会社,9010401052894,1,True,True,True,False,False,ＡＫＫＯＤｉＳコンサルティング株式会社,True
AL CAR AG,AL CAR AG,,0,False,False,False,False,False,,False
"AL MULTIMODAL TRANSPORTATION(CAMBODIA)CO.,LTD.","AL MULTIMODAL TRANSPORTATION(CAMBODIA)CO.,LTD.",,0,False,False,False,False,False,,False
ALES株式会社,ALES株式会社,,0,True,False,False,False,False,,False
ALITECS株式会社,ALITECS株式会社,1010701025681,1,True,True,True,False,False,ＡＬＩＴＥＣＳ株式会社,True
ALS CANADA ltd,ALS CANADA ltd,,0,False,False,False,False,False,,False
ALS Limited,ALS Limited,,0,False,False,False,False,False,,False
ALSOKファシリティーズ株式会社,ALSOKファシリティーズ株式会社,2010001062433,1,True,True,True,False,False,ＡＬＳＯＫファシリティーズ株式会社,True
ALSOK常駐警備株式会社,ALSOK常駐警備株式会社,1010601036242,1,True,True,True,False,False,ＡＬＳＯＫ常駐警備株式会社,True
ALSOK福島株式会社,ALSOK福島株式会社,7380001006472,1,True,True,True,False,False,ＡＬＳＯＫ福島株式会社,True
ALSOK長崎株式会社,ALSOK長崎株式会社,6310001001340,1,True,True,True,False,False,ＡＬＳＯＫ長崎株式会社,True
AMANI AFRICA,AMANI AFRICA,,0,False,False,False,False,False,,False
"AMBERーKINETICS PHILIPPINES,INC","AMBERーKINETICS PHILIPPINES,INC",,0,False,False,False,False,False,,False
AMERICAN SOCIETY OF PARASITOLOGISTS,AMERICAN SOCIETY OF PARASITOLOGISTS,,0,False,False,False,False,False,,False
AMPコンサルティング合同会社,AMPコンサルティング合同会社,6120903002059,1,True,True,True,False,False,ＡＭＰコンサルティング合同会社,True
ANA X株式会社,ANA X株式会社,8010401127771,1,True,True,True,False,False,ＡＮＡ　Ｘ株式会社,True
ANAROCK,ANAROCK,,0,False,False,False,False,False,,False
ANAウィングフェローズ・ヴイ王子株式会社,ANAウィングフェローズ・ヴイ王子株式会社,4010801001340,1,True,True,True,False,False,ＡＮＡウィングフェローズ・ヴイ王子株式会社,True
ANAエアポートサービス株式会社,ANAエアポートサービス株式会社,5010801003914,1,True,True,True,False,False,ＡＮＡエアポートサービス株式会社,True
ANAベースメンテナンステクニクス株式会社,ANAベースメンテナンステクニクス株式会社,3010801019821,1,True,True,True,False,False,ＡＮＡベースメンテナンステクニクス株式会社,True
ANAホールディングス株式会社,ANAホールディングス株式会社,6010401050876,1,True,True,True,False,False,ＡＮＡホールディングス株式会社,True
ANA関西空港株式会社,ANA関西空港株式会社,2120101044155,1,True,True,True,False,False,ＡＮＡ関西空港株式会社,True
ANDFOOD株式会社,ANDFOOD株式会社,8010901046406,1,True,True,True,False,False,ＡＮＤＦＯＯＤ株式会社,True
ANEOS株式会社,ANEOS株式会社,5013201006743,1,True,True,True,False,False,ＡＮＥＯＳ株式会社,True
ANNAI株式会社,ANNAI株式会社,7130001056393,1,True,True,True,False,False,ＡＮＮＡＩ株式会社,True
AOSデータ株式会社,AOSデータ株式会社,8010401117533,1,False,True,False,False,False,ＡＩデータ株式会社,False
APAC EXPO PTE LTD,APAC EXPO PTE LTD,,0,False,False,False,False,False,,False
APECビジネス諮問委員会(ABAC),APECビジネス諮問委員会(ABAC),,0,False,False,False,False,False,,False
APECポリシー・サポート・ユニット(PSU),APECポリシー・サポート・ユニット(PSU),,0,False,False,False,False,False,,False
APEC事務局,APEC事務局,,0,False,False,False,False,False,,False
APG,APG,,0,False,False,False,False,False,,False
API Chaya(シアトル),API Chaya(シアトル),,0,False,False,False,False,False,,False
ARAKE生産設計株式会社,ARAKE生産設計株式会社,7021001060371,1,True,True,True,False,False,ＡＲＡＫＥ生産設計株式会社,True
ARENT FOX SCHIFF LLP,ARENT FOX SCHIFF LLP,,0,False,False,False,False,False,,False
ARGUS MEDIA SINGAPORE GROUP PRIVATE LIMITED,ARGUS MEDIA SINGAPORE GROUP PRIVATE LIMITED,,0,False,False,False,False,False,,False
ARIC・KSIシステム開発共同体,ARIC・KSIシステム開発共同体,,0,False,False,False,False,False,,False
ARS DREAM PNG LTD.,ARS DREAM PNG LTD.,,0,False,False,False,False,False,,False
ARアドバンストテクノロジ株式会社,ARアドバンストテクノロジ株式会社,2010001130058,1,True,True,True,False,False,ＡＲアドバンストテクノロジ株式会社,True
ASEAN CENTRE FOR ENERGY,ASEAN CENTRE FOR ENERGY,,0,False,False,False,False,False,,False
ASEAN Centre for Energy,ASEAN Centre for Energy,,0,False,False,False,False,False,,False
ASEAN+3マクロ経済調査事務局(AMRO),ASEAN+3マクロ経済調査事務局(AMRO),,0,False,False,False,False,False,,False
ASEAN事務局,ASEAN事務局,,0,False,False,False,False,False,,False
ASEAN事務局拠出金,ASEAN事務局拠出金,,0,False,False,False,False,False,,False
ASEAN貿易投資促進センター,ASEAN貿易投資促進センター,,0,False,False,False,False,False,,False
ASFアセットマネジメント株式会社,ASFアセットマネジメント株式会社,1010001229198,1,True,True,True,False,False,ＡＳＦアセットマネジメント株式会社,True
ASIA SOCIETY,ASIA SOCIETY,,0,False,False,False,False,False,,False
ASIAMIX株式会社,ASIAMIX株式会社,6011801006352,1,True,True,True,False,False,ＡＳＩＡＭＩＸ株式会社,True
ASILOMAR,ASILOMAR,,0,False,False,False,False,False,,False
"ASPIRE ENTERPRISE CO.,LTD.","ASPIRE ENTERPRISE CO.,LTD.",,0,False,False,False,False,False,,False
ASRC Consulting & Environmental Service LLC,ASRC Consulting & Environmental Service LLC,,0,False,False,False,False,False,,False
"ASRC Energy Service Alaska, Inc.","ASRC Energy Service Alaska, Inc.",,0,False,False,False,False,False,,False
